Profile Name,Source,Navigation Level,Referrer Url,Webpage Url,Click Utc Ts
Cruzer,www,playback,/browse,/watch/70143830?trackId=14170286&tctx=2%2C0%2C600e5bc7-6ead-4d9c-af3f-378c278be4fa-33791690%2Cfe4863d6-3f81-4652-9746-8b058cd94fc0_99093337X3XX1628050136040%2Cfe4863d6-3f81-4652-9746-8b058cd94fc0_ROOT%2C,2021-08-04 04:09:36
Cruzer,www,browseTitles,/title/70143830?trackId=14170286&trackIdJaw=14170287&trackIdEpisode=14170289&trackIdTrailer=14170288&dpRightClick=1,/browse,2021-08-04 04:09:36
Cruzer,www,movieDetails,https://www.netflix.com/Kids,/title/70143830?trackId=14170286&trackIdJaw=14170287&trackIdEpisode=14170289&trackIdTrailer=14170288&dpRightClick=1,2021-08-04 04:09:13
Cruzer,www,browseTitles,/title/70143830?trackId=14170286&trackIdJaw=14170287&trackIdEpisode=14170289&trackIdTrailer=14170288&dpRightClick=1,/browse,2021-08-04 04:09:13
Cruzer,www,profilesGate,,/Kids,2021-08-04 04:08:56
Cruzer,www,browseTitles,,/Kids,2021-08-04 04:08:56
Cruzer,iOS,browseTitles,,,2021-08-02 08:21:23
Cruzer,iOS,browseTitles,,,2021-08-02 08:21:23
Cruzer,iOS,playback,,,2021-08-02 08:21:23
Cruzer,iOS,browseTitles,,,2021-08-02 08:21:16
Cruzer,iOS,profilesGate,,,2021-08-02 08:21:16
Cruzer,iOS,profilesGate,,,2021-08-02 08:21:15
Cruzer,tvui,movieDetails,,,2021-07-31 10:01:24
Cruzer,tvui,profilesGate,,,2021-07-31 10:01:24
Cruzer,tvui,postPlay,,,2021-07-31 09:31:32
Cruzer,tvui,movieDetails,,,2021-07-31 09:31:32
Cruzer,tvui,playback,,,2021-07-31 09:31:24
Cruzer,tvui,postPlay,,,2021-07-31 09:31:24
Cruzer,tvui,playback,,,2021-07-31 07:40:47
Cruzer,tvui,movieDetails,,,2021-07-31 07:40:47
Cruzer,tvui,playback,,,2021-07-31 07:40:37
Cruzer,tvui,movieDetails,,,2021-07-31 07:40:37
Cruzer,iOS,movieDetails,,,2021-07-31 07:35:54
Cruzer,iOS,movieDetails,,,2021-07-31 07:35:54
Cruzer,iOS,browseTitles,,,2021-07-31 07:35:43
Cruzer,iOS,movieDetails,,,2021-07-31 07:35:43
Cruzer,iOS,browseTitles,,,2021-07-31 07:35:35
Cruzer,iOS,profilesGate,,,2021-07-31 07:35:35
Cruzer,iOS,profilesGate,,,2021-07-31 07:35:34
Cruzer,tvui,playback,,,2021-07-31 07:33:21
Cruzer,tvui,movieDetails,,,2021-07-31 07:33:21
Cruzer,tvui,playback,,,2021-07-31 07:32:53
Cruzer,tvui,movieDetails,,,2021-07-31 07:32:53
Cruzer,tvui,playback,,,2021-07-31 07:32:26
Cruzer,tvui,movieDetails,,,2021-07-31 07:32:26
Cruzer,tvui,browseTitles,,,2021-07-31 07:32:21
Cruzer,tvui,movieDetails,,,2021-07-31 07:32:21
Cruzer,tvui,movieDetails,,,2021-07-31 07:31:59
Cruzer,tvui,browseTitles,,,2021-07-31 07:31:59
Cruzer,tvui,playback,,,2021-07-31 07:31:58
Cruzer,tvui,movieDetails,,,2021-07-31 07:31:58
Cruzer,tvui,movieDetails,,,2021-07-31 07:23:04
Cruzer,tvui,playback,,,2021-07-31 07:23:04
Cruzer,tvui,movieDetails,,,2021-07-31 07:23:02
Cruzer,tvui,profilesGate,,,2021-07-31 07:23:02
Cruzer,tvui,profilesGate,,,2021-07-31 07:22:54
Cruzer,tvui,movieDetails,,,2021-07-31 03:58:33
Cruzer,tvui,profilesGate,,,2021-07-31 03:58:33
Cruzer,tvui,playback,,,2021-07-31 03:28:32
Cruzer,tvui,movieDetails,,,2021-07-31 03:28:32
Cruzer,tvui,movieDetails,,,2021-07-31 02:42:06
Cruzer,tvui,playback,,,2021-07-31 02:42:06
Cruzer,tvui,playback,,,2021-07-31 02:19:14
Cruzer,tvui,movieDetails,,,2021-07-31 02:19:14
Cruzer,iOS,profilesGate,,,2021-07-31 01:48:30
Cruzer,iOS,browseTitles,,,2021-07-31 01:48:30
Cruzer,iOS,profilesGate,,,2021-07-31 01:48:30
Cruzer,tvui,movieDetails,,,2021-07-31 01:41:53
Cruzer,tvui,playback,,,2021-07-31 01:41:53
Cruzer,tvui,browseTitles,,,2021-07-31 01:41:48
Cruzer,tvui,movieDetails,,,2021-07-31 01:41:48
Cruzer,tvui,browseTitles,,,2021-07-31 01:39:54
Cruzer,tvui,profilesGate,,,2021-07-31 01:39:54
Cruzer,iOS,browseTitles,,,2021-07-30 10:22:23
Cruzer,iOS,browseTitles,,,2021-07-30 10:22:23
Cruzer,iOS,playback,,,2021-07-30 10:22:23
Cruzer,iOS,browseTitles,,,2021-07-30 10:22:15
Cruzer,iOS,profilesGate,,,2021-07-30 10:22:15
Cruzer,iOS,profilesGate,,,2021-07-30 10:22:13
Cruzer,iOS,postPlay,,,2021-07-30 05:46:07
Cruzer,iOS,postPlay,,,2021-07-30 05:46:07
Cruzer,iOS,postPlay,,,2021-07-30 05:46:05
Cruzer,iOS,postPlay,,,2021-07-30 05:46:05
Cruzer,iOS,postPlay,,,2021-07-30 05:28:59
Cruzer,iOS,postPlay,,,2021-07-30 05:28:59
Cruzer,iOS,postPlay,,,2021-07-30 05:28:56
Cruzer,iOS,postPlay,,,2021-07-30 05:28:56
Cruzer,iOS,playback,,,2021-07-30 05:09:51
Cruzer,iOS,postPlay,,,2021-07-30 05:09:51
Cruzer,iOS,movieDetails,,,2021-07-30 04:51:29
Cruzer,iOS,movieDetails,,,2021-07-30 04:51:29
Cruzer,iOS,playback,,,2021-07-30 04:51:29
Cruzer,iOS,search,,,2021-07-30 04:51:12
Cruzer,iOS,movieDetails,,,2021-07-30 04:51:12
Cruzer,iOS,browseTitles,,,2021-07-30 04:50:55
Cruzer,iOS,profilesGate,,,2021-07-30 04:50:55
Cruzer,iOS,profilesGate,,,2021-07-30 04:50:54
Cruzer,iOS,browseTitles,,,2021-07-29 08:39:33
Cruzer,iOS,browseTitles,,,2021-07-29 08:39:33
Cruzer,iOS,playback,,,2021-07-29 08:39:33
Cruzer,iOS,profilesGate,,,2021-07-29 08:39:26
Cruzer,iOS,browseTitles,,,2021-07-29 08:39:26
Cruzer,iOS,profilesGate,,,2021-07-29 08:39:25
Cruzer,www,postPlay,/watch/70143830?trackId=14170286&tctx=3%2C1%2C9d2540c8-bfc0-42ae-824c-a1c5e4c753a2-98766912%2C382fb279-1ba9-41c1-a94e-9a43afa3c87d_55801858X3XX1627531176791%2C382fb279-1ba9-41c1-a94e-9a43afa3c87d_ROOT%2C,/watch/81021877?trackId=155573560,2021-07-29 04:39:43
Cruzer,www,playback,/watch/81021877?trackId=155573560,/watch/81021878?trackId=155573560,2021-07-29 04:39:43
Cruzer,www,postPlay,/Kids,/watch/70143830?trackId=14170286&tctx=3%2C1%2C9d2540c8-bfc0-42ae-824c-a1c5e4c753a2-98766912%2C382fb279-1ba9-41c1-a94e-9a43afa3c87d_55801858X3XX1627531176791%2C382fb279-1ba9-41c1-a94e-9a43afa3c87d_ROOT%2C,2021-07-29 04:20:41
Cruzer,www,playback,/watch/70143830?trackId=14170286&tctx=3%2C1%2C9d2540c8-bfc0-42ae-824c-a1c5e4c753a2-98766912%2C382fb279-1ba9-41c1-a94e-9a43afa3c87d_55801858X3XX1627531176791%2C382fb279-1ba9-41c1-a94e-9a43afa3c87d_ROOT%2C,/watch/81021877?trackId=155573560,2021-07-29 04:20:41
Cruzer,www,browseTitles,,/Kids,2021-07-29 03:59:47
Cruzer,www,playback,/Kids,/watch/70143830?trackId=14170286&tctx=3%2C1%2C9d2540c8-bfc0-42ae-824c-a1c5e4c753a2-98766912%2C382fb279-1ba9-41c1-a94e-9a43afa3c87d_55801858X3XX1627531176791%2C382fb279-1ba9-41c1-a94e-9a43afa3c87d_ROOT%2C,2021-07-29 03:59:47
Cruzer,www,playback,/Kids,/watch/70143830?trackId=14170286&tctx=3%2C1%2C9d2540c8-bfc0-42ae-824c-a1c5e4c753a2-98766912%2C382fb279-1ba9-41c1-a94e-9a43afa3c87d_55801858X3XX1627531176791%2C382fb279-1ba9-41c1-a94e-9a43afa3c87d_ROOT%2C,2021-07-29 03:59:47
Cruzer,www,playback,/Kids,/watch/70143830?trackId=14170286&tctx=3%2C1%2C9d2540c8-bfc0-42ae-824c-a1c5e4c753a2-98766912%2C382fb279-1ba9-41c1-a94e-9a43afa3c87d_55801858X3XX1627531176791%2C382fb279-1ba9-41c1-a94e-9a43afa3c87d_ROOT%2C,2021-07-29 03:59:47
Cruzer,www,playback,/Kids,/watch/70143830?trackId=14170286&tctx=3%2C1%2C9d2540c8-bfc0-42ae-824c-a1c5e4c753a2-98766912%2C382fb279-1ba9-41c1-a94e-9a43afa3c87d_55801858X3XX1627531176791%2C382fb279-1ba9-41c1-a94e-9a43afa3c87d_ROOT%2C,2021-07-29 03:59:47
Cruzer,www,playback,/Kids,/watch/70143830?trackId=14170286&tctx=3%2C1%2C9d2540c8-bfc0-42ae-824c-a1c5e4c753a2-98766912%2C382fb279-1ba9-41c1-a94e-9a43afa3c87d_55801858X3XX1627531176791%2C382fb279-1ba9-41c1-a94e-9a43afa3c87d_ROOT%2C,2021-07-29 03:59:47
Cruzer,www,profilesGate,,/Kids,2021-07-29 03:59:36
Cruzer,www,browseTitles,,/Kids,2021-07-29 03:59:36
Cruzer,iOS,browseTitles,,,2021-07-27 08:39:31
Cruzer,iOS,browseTitles,,,2021-07-27 08:39:31
Cruzer,iOS,playback,,,2021-07-27 08:39:31
Cruzer,iOS,profilesGate,,,2021-07-27 08:39:20
Cruzer,iOS,profilesGate,,,2021-07-27 08:39:20
Cruzer,iOS,browseTitles,,,2021-07-27 08:39:20
Cruzer,iOS,playback,,,2021-07-26 08:05:21
Cruzer,iOS,postPlay,,,2021-07-26 08:05:21
Cruzer,iOS,movieDetails,,,2021-07-26 08:05:17
Cruzer,iOS,playback,,,2021-07-26 08:05:17
Cruzer,iOS,playback,,,2021-07-26 08:05:11
Cruzer,iOS,movieDetails,,,2021-07-26 08:05:11
Cruzer,iOS,movieDetails,,,2021-07-26 08:04:56
Cruzer,iOS,playback,,,2021-07-26 08:04:56
Cruzer,iOS,browseTitles,,,2021-07-26 08:04:35
Cruzer,iOS,movieDetails,,,2021-07-26 08:04:35
Cruzer,iOS,playback,,,2021-07-26 08:04:31
Cruzer,iOS,browseTitles,,,2021-07-26 08:04:31
Cruzer,iOS,postPlay,,,2021-07-26 08:04:07
Cruzer,iOS,playback,,,2021-07-26 08:04:07
Cruzer,iOS,playback,,,2021-07-26 08:04:06
Cruzer,iOS,postPlay,,,2021-07-26 08:04:06
Cruzer,iOS,browseTitles,,,2021-07-26 08:04:03
Cruzer,iOS,playback,,,2021-07-26 08:04:03
Cruzer,iOS,playback,,,2021-07-26 08:04:01
Cruzer,iOS,browseTitles,,,2021-07-26 08:04:01
Cruzer,iOS,playback,,,2021-07-26 08:02:19
Cruzer,iOS,browseTitles,,,2021-07-26 08:02:18
Cruzer,iOS,browseTitles,,,2021-07-26 08:02:18
Cruzer,iOS,profilesGate,,,2021-07-26 08:01:51
Cruzer,iOS,browseTitles,,,2021-07-26 08:01:51
Cruzer,iOS,profilesGate,,,2021-07-26 08:01:50
Cruzer,iOS,postPlay,,,2021-07-25 08:45:34
Cruzer,iOS,playback,,,2021-07-25 08:45:34
Cruzer,iOS,browseTitles,,,2021-07-25 08:45:32
Cruzer,iOS,browseTitles,,,2021-07-25 08:45:32
Cruzer,iOS,playback,,,2021-07-25 08:45:32
Cruzer,iOS,browseTitles,,,2021-07-25 08:45:26
Cruzer,iOS,profilesGate,,,2021-07-25 08:45:26
Cruzer,iOS,profilesGate,,,2021-07-25 08:45:25
Cruzer,tvui,screenSaver,,,2021-07-25 03:56:35
Cruzer,tvui,movieDetails,,,2021-07-25 03:56:35
Cruzer,tvui,screenSaver,,,2021-07-25 03:56:30
Cruzer,tvui,movieDetails,,,2021-07-25 03:56:30
Cruzer,tvui,screenSaver,,,2021-07-25 03:56:30
Cruzer,tvui,movieDetails,,,2021-07-25 03:56:30
Cruzer,tvui,movieDetails,,,2021-07-25 03:50:10
Cruzer,tvui,screenSaver,,,2021-07-25 03:50:10
Cruzer,tvui,episodesSelector,,,2021-07-25 03:45:09
Cruzer,tvui,movieDetails,,,2021-07-25 03:45:09
Cruzer,tvui,episodesSelector,,,2021-07-25 03:45:04
Cruzer,tvui,movieDetails,,,2021-07-25 03:45:04
Cruzer,tvui,movieDetails,,,2021-07-25 03:45:01
Cruzer,tvui,browseTitles,,,2021-07-25 03:45:01
Cruzer,tvui,movieDetails,,,2021-07-25 03:44:59
Cruzer,tvui,browseTitles,,,2021-07-25 03:44:59
Cruzer,tvui,episodesSelector,,,2021-07-25 03:44:52
Cruzer,tvui,movieDetails,,,2021-07-25 03:44:52
Cruzer,tvui,movieDetails,,,2021-07-25 03:44:40
Cruzer,tvui,episodesSelector,,,2021-07-25 03:44:40
Cruzer,tvui,postPlay,,,2021-07-25 03:44:30
Cruzer,tvui,movieDetails,,,2021-07-25 03:44:30
Cruzer,tvui,playback,,,2021-07-25 03:44:14
Cruzer,tvui,postPlay,,,2021-07-25 03:44:14
Cruzer,tvui,playback,,,2021-07-25 02:11:54
Cruzer,tvui,movieDetails,,,2021-07-25 02:11:54
Cruzer,tvui,movieDetails,,,2021-07-25 02:11:47
Cruzer,tvui,browseTitles,,,2021-07-25 02:11:47
Cruzer,tvui,profilesGate,,,2021-07-25 02:11:41
Cruzer,tvui,browseTitles,,,2021-07-25 02:11:41
Cruzer,iOS,movieDetails,,,2021-07-25 01:46:20
Cruzer,iOS,playback,,,2021-07-25 01:46:20
Cruzer,iOS,movieDetails,,,2021-07-25 01:45:44
Cruzer,iOS,browseTitles,,,2021-07-25 01:45:43
Cruzer,iOS,movieDetails,,,2021-07-25 01:45:29
Cruzer,iOS,movieDetails,,,2021-07-25 01:45:29
Cruzer,iOS,browseTitles,,,2021-07-25 01:45:29
Cruzer,iOS,browseTitles,,,2021-07-25 01:45:16
Cruzer,iOS,movieDetails,,,2021-07-25 01:45:16
Cruzer,iOS,profilesGate,,,2021-07-25 01:45:09
Cruzer,iOS,profilesGate,,,2021-07-25 01:45:09
Cruzer,iOS,browseTitles,,,2021-07-25 01:45:09
Cruzer,iOS,playback,,,2021-07-23 09:04:08
Cruzer,iOS,postPlay,,,2021-07-23 09:04:08
Cruzer,iOS,postPlay,,,2021-07-23 09:04:08
Cruzer,iOS,playback,,,2021-07-23 09:04:08
Cruzer,iOS,browseTitles,,,2021-07-23 08:46:10
Cruzer,iOS,browseTitles,,,2021-07-23 08:46:10
Cruzer,iOS,playback,,,2021-07-23 08:46:10
Cruzer,iOS,browseTitles,,,2021-07-23 08:46:05
Cruzer,iOS,profilesGate,,,2021-07-23 08:46:05
Cruzer,iOS,profilesGate,,,2021-07-23 08:46:04
Cruzer,iOS,playback,,,2021-07-23 08:39:50
Cruzer,iOS,postPlay,,,2021-07-23 08:39:50
Cruzer,iOS,browseTitles,,,2021-07-23 08:39:46
Cruzer,iOS,browseTitles,,,2021-07-23 08:39:46
Cruzer,iOS,playback,,,2021-07-23 08:39:46
Cruzer,iOS,browseTitles,,,2021-07-23 08:39:33
Cruzer,iOS,profilesGate,,,2021-07-23 08:39:33
Cruzer,iOS,profilesGate,,,2021-07-23 08:39:32
Cruzer,iOS,profilesGate,,,2021-07-23 08:07:01
Cruzer,iOS,profilesGate,,,2021-07-23 08:07:01
Cruzer,iOS,profilesGate,,,2021-07-23 08:06:55
Cruzer,iOS,profilesGate,,,2021-07-23 08:06:55
Cruzer,iOS,browseTitles,,,2021-07-23 08:06:55
Cruzer,iOS,browseTitles,,,2021-07-23 05:02:41
Cruzer,iOS,profilesGate,,,2021-07-23 05:02:41
Cruzer,iOS,profilesGate,,,2021-07-23 05:02:40
Cruzer,iOS,browseTitles,,,2021-07-22 08:43:11
Cruzer,iOS,browseTitles,,,2021-07-22 08:43:11
Cruzer,iOS,playback,,,2021-07-22 08:43:11
Cruzer,iOS,browseTitles,,,2021-07-22 08:43:05
Cruzer,iOS,profilesGate,,,2021-07-22 08:43:05
Cruzer,iOS,profilesGate,,,2021-07-22 08:43:04
Cruzer,iOS,movieDetails,,,2021-07-22 06:39:35
Cruzer,iOS,playback,,,2021-07-22 06:39:35
Cruzer,iOS,browseTitles,,,2021-07-22 06:39:31
Cruzer,iOS,movieDetails,,,2021-07-22 06:39:31
Cruzer,iOS,playback,,,2021-07-22 06:39:27
Cruzer,iOS,browseTitles,,,2021-07-22 06:39:27
Cruzer,iOS,browseTitles,,,2021-07-22 06:39:01
Cruzer,iOS,browseTitles,,,2021-07-22 06:39:01
Cruzer,iOS,playback,,,2021-07-22 06:39:01
Cruzer,iOS,profilesGate,,,2021-07-22 06:38:52
Cruzer,iOS,profilesGate,,,2021-07-22 06:38:52
Cruzer,iOS,browseTitles,,,2021-07-22 06:38:52
Cruzer,iOS,playback,,,2021-07-21 08:56:20
Cruzer,iOS,postPlay,,,2021-07-21 08:56:20
Cruzer,iOS,playback,,,2021-07-21 08:36:09
Cruzer,iOS,playback,,,2021-07-21 08:36:09
Cruzer,iOS,playback,,,2021-07-21 08:36:06
Cruzer,iOS,postPlay,,,2021-07-21 08:36:06
Cruzer,iOS,playback,,,2021-07-21 08:35:46
Cruzer,iOS,postPlay,,,2021-07-21 08:35:46
Cruzer,iOS,browseTitlesGallery,,,2021-07-21 08:28:20
Cruzer,iOS,playback,,,2021-07-21 08:28:20
Cruzer,iOS,browseTitlesGallery,,,2021-07-21 08:28:16
Cruzer,iOS,browseTitles,,,2021-07-21 08:28:16
Cruzer,iOS,browseTitles,,,2021-07-21 08:28:16
Cruzer,iOS,browseTitlesGallery,,,2021-07-21 08:28:16
Cruzer,iOS,browseTitlesGallery,,,2021-07-21 08:28:15
Cruzer,iOS,browseTitles,,,2021-07-21 08:28:12
Cruzer,iOS,movieDetails,,,2021-07-21 08:28:04
Cruzer,iOS,browseTitles,,,2021-07-21 08:28:04
Cruzer,iOS,movieDetails,,,2021-07-21 08:27:41
Cruzer,iOS,browseTitles,,,2021-07-21 08:27:40
Cruzer,iOS,movieDetails,,,2021-07-21 08:26:46
Cruzer,iOS,browseTitles,,,2021-07-21 08:26:46
Cruzer,iOS,browseTitles,,,2021-07-21 08:26:42
Cruzer,iOS,movieDetails,,,2021-07-21 08:26:42
Cruzer,iOS,browseTitles,,,2021-07-21 08:26:39
Cruzer,iOS,movieDetails,,,2021-07-21 08:26:38
Cruzer,iOS,movieDetails,,,2021-07-21 08:26:27
Cruzer,iOS,browseTitles,,,2021-07-21 08:26:26
Cruzer,iOS,movieDetails,,,2021-07-21 08:23:48
Cruzer,iOS,browseTitles,,,2021-07-21 08:23:48
Cruzer,iOS,movieDetails,,,2021-07-21 08:23:45
Cruzer,iOS,browseTitles,,,2021-07-21 08:23:44
Cruzer,iOS,browseTitles,,,2021-07-21 08:22:40
Cruzer,iOS,movieDetails,,,2021-07-21 08:22:39
Cruzer,iOS,movieDetails,,,2021-07-21 08:22:32
Cruzer,iOS,browseTitles,,,2021-07-21 08:22:31
Cruzer,iOS,movieDetails,,,2021-07-21 08:22:28
Cruzer,iOS,browseTitles,,,2021-07-21 08:22:28
Cruzer,iOS,movieDetails,,,2021-07-21 08:22:12
Cruzer,iOS,browseTitles,,,2021-07-21 08:22:11
Cruzer,iOS,movieDetails,,,2021-07-21 08:22:04
Cruzer,iOS,browseTitles,,,2021-07-21 08:22:04
Cruzer,iOS,browseTitles,,,2021-07-21 08:21:59
Cruzer,iOS,movieDetails,,,2021-07-21 08:21:59
Cruzer,iOS,movieDetails,,,2021-07-21 08:21:57
Cruzer,iOS,movieDetails,,,2021-07-21 08:21:57
Cruzer,iOS,browseTitles,,,2021-07-21 08:21:57
Cruzer,iOS,browseTitles,,,2021-07-21 08:21:33
Cruzer,iOS,movieDetails,,,2021-07-21 08:21:33
Cruzer,iOS,profilesGate,,,2021-07-21 08:21:17
Cruzer,iOS,browseTitles,,,2021-07-21 08:21:17
Cruzer,iOS,profilesGate,,,2021-07-21 08:21:13
Cruzer,iOS,movieDetails,,,2021-07-21 08:06:37
Cruzer,iOS,browseTitles,,,2021-07-21 08:06:37
Cruzer,iOS,movieDetails,,,2021-07-21 08:06:26
Cruzer,iOS,browseTitles,,,2021-07-21 08:06:25
Cruzer,iOS,movieDetails,,,2021-07-21 08:06:17
Cruzer,iOS,browseTitles,,,2021-07-21 08:06:17
Cruzer,iOS,browseTitles,,,2021-07-21 08:05:58
Cruzer,iOS,movieDetails,,,2021-07-21 08:05:58
Cruzer,iOS,browseTitles,,,2021-07-21 08:05:51
Cruzer,iOS,movieDetails,,,2021-07-21 08:05:50
Cruzer,iOS,movieDetails,,,2021-07-21 08:05:45
Cruzer,iOS,browseTitles,,,2021-07-21 08:05:44
Cruzer,iOS,browseTitles,,,2021-07-21 08:05:36
Cruzer,iOS,movieDetails,,,2021-07-21 08:05:35
Cruzer,iOS,browseTitles,,,2021-07-21 08:05:21
Cruzer,iOS,movieDetails,,,2021-07-21 08:05:21
Cruzer,iOS,browseTitles,,,2021-07-21 08:05:19
Cruzer,iOS,movieDetails,,,2021-07-21 08:05:18
Cruzer,iOS,browseTitles,,,2021-07-21 08:05:07
Cruzer,iOS,movieDetails,,,2021-07-21 08:05:07
Cruzer,iOS,movieDetails,,,2021-07-21 08:05:00
Cruzer,iOS,browseTitles,,,2021-07-21 08:05:00
Cruzer,iOS,browseTitles,,,2021-07-21 08:04:52
Cruzer,iOS,movieDetails,,,2021-07-21 08:04:52
Cruzer,iOS,movieDetails,,,2021-07-21 08:03:34
Cruzer,iOS,browseTitles,,,2021-07-21 08:03:34
Cruzer,iOS,movieDetails,,,2021-07-21 08:03:25
Cruzer,iOS,browseTitles,,,2021-07-21 08:03:24
Cruzer,iOS,movieDetails,,,2021-07-21 08:03:02
Cruzer,iOS,browseTitles,,,2021-07-21 08:03:02
Cruzer,iOS,browseTitles,,,2021-07-21 08:02:51
Cruzer,iOS,movieDetails,,,2021-07-21 08:02:51
Cruzer,iOS,browseTitles,,,2021-07-21 08:02:35
Cruzer,iOS,movieDetails,,,2021-07-21 08:02:34
Cruzer,iOS,browseTitles,,,2021-07-21 08:02:24
Cruzer,iOS,movieDetails,,,2021-07-21 08:02:24
Cruzer,iOS,movieDetails,,,2021-07-21 08:02:19
Cruzer,iOS,browseTitles,,,2021-07-21 08:02:19
Cruzer,iOS,browseTitles,,,2021-07-21 08:02:08
Cruzer,iOS,movieDetails,,,2021-07-21 08:02:08
Cruzer,iOS,movieDetails,,,2021-07-21 08:01:24
Cruzer,iOS,browseTitles,,,2021-07-21 08:01:24
Cruzer,iOS,movieDetails,,,2021-07-21 08:01:22
Cruzer,iOS,browseTitles,,,2021-07-21 08:01:21
Cruzer,iOS,browseTitles,,,2021-07-21 08:01:07
Cruzer,iOS,movieDetails,,,2021-07-21 08:01:06
Cruzer,iOS,movieDetails,,,2021-07-21 08:00:50
Cruzer,iOS,browseTitles,,,2021-07-21 08:00:49
Cruzer,iOS,movieDetails,,,2021-07-21 08:00:42
Cruzer,iOS,browseTitles,,,2021-07-21 08:00:42
Cruzer,iOS,browseTitles,,,2021-07-21 08:00:39
Cruzer,iOS,movieDetails,,,2021-07-21 08:00:39
Cruzer,iOS,movieDetails,,,2021-07-21 08:00:28
Cruzer,iOS,browseTitles,,,2021-07-21 08:00:28
Cruzer,iOS,movieDetails,,,2021-07-21 08:00:24
Cruzer,iOS,browseTitles,,,2021-07-21 08:00:23
Cruzer,iOS,movieDetails,,,2021-07-21 07:59:50
Cruzer,iOS,movieDetails,,,2021-07-21 07:59:50
Cruzer,iOS,browseTitles,,,2021-07-21 07:59:50
Cruzer,iOS,movieDetails,,,2021-07-21 07:59:47
Cruzer,iOS,browseTitles,,,2021-07-21 07:59:46
Cruzer,iOS,profilesGate,,,2021-07-21 07:59:38
Cruzer,iOS,browseTitles,,,2021-07-21 07:59:38
Cruzer,iOS,profilesGate,,,2021-07-21 07:59:37
Cruzer,iOS,playback,,,2021-07-20 08:51:04
Cruzer,iOS,postPlay,,,2021-07-20 08:51:04
Cruzer,iOS,playback,,,2021-07-20 08:51:02
Cruzer,iOS,postPlay,,,2021-07-20 08:51:02
Cruzer,iOS,playback,,,2021-07-20 08:50:59
Cruzer,iOS,playback,,,2021-07-20 08:50:59
Cruzer,iOS,playback,,,2021-07-20 08:50:57
Cruzer,iOS,playback,,,2021-07-20 08:50:57
Cruzer,iOS,playback,,,2021-07-20 08:50:02
Cruzer,iOS,playback,,,2021-07-20 08:50:02
Cruzer,iOS,movieDetails,,,2021-07-20 08:49:42
Cruzer,iOS,playback,,,2021-07-20 08:49:42
Cruzer,iOS,movieDetails,,,2021-07-20 08:49:28
Cruzer,iOS,playback,,,2021-07-20 08:49:27
Cruzer,iOS,playback,,,2021-07-20 08:48:38
Cruzer,iOS,postPlay,,,2021-07-20 08:48:37
Cruzer,iOS,postPlay,,,2021-07-20 08:48:25
Cruzer,iOS,postPlay,,,2021-07-20 08:48:25
Cruzer,iOS,postPlay,,,2021-07-20 08:48:25
Cruzer,iOS,postPlay,,,2021-07-20 08:48:25
Cruzer,iOS,postPlay,,,2021-07-20 08:48:23
Cruzer,iOS,postPlay,,,2021-07-20 08:48:23
Cruzer,iOS,postPlay,,,2021-07-20 08:33:41
Cruzer,iOS,postPlay,,,2021-07-20 08:33:41
Cruzer,iOS,playback,,,2021-07-20 08:10:21
Cruzer,iOS,postPlay,,,2021-07-20 08:10:21
Cruzer,iOS,movieDetails,,,2021-07-20 08:09:36
Cruzer,iOS,playback,,,2021-07-20 08:09:36
Cruzer,iOS,movieDetails,,,2021-07-20 08:09:29
Cruzer,iOS,browseTitles,,,2021-07-20 08:09:28
Cruzer,iOS,playback,,,2021-07-20 08:09:22
Cruzer,iOS,browseTitles,,,2021-07-20 08:09:22
Cruzer,iOS,browseTitles,,,2021-07-20 08:09:15
Cruzer,iOS,playback,,,2021-07-20 08:09:15
Cruzer,iOS,movieDetails,,,2021-07-20 08:09:10
Cruzer,iOS,movieDetails,,,2021-07-20 08:09:10
Cruzer,iOS,browseTitles,,,2021-07-20 08:09:10
Cruzer,iOS,movieDetails,,,2021-07-20 08:09:01
Cruzer,iOS,browseTitles,,,2021-07-20 08:09:00
Cruzer,iOS,profilesGate,,,2021-07-20 08:08:47
Cruzer,iOS,browseTitles,,,2021-07-20 08:08:47
Cruzer,iOS,profilesGate,,,2021-07-20 08:08:46
Cruzer,iOS,profilesGate,,,2021-07-20 08:08:45
Cruzer,iOS,playback,,,2021-07-19 07:28:10
Cruzer,iOS,postPlay,,,2021-07-19 07:28:10
Cruzer,iOS,browseTitles,,,2021-07-19 07:28:10
Cruzer,iOS,playback,,,2021-07-19 07:28:10
Cruzer,iOS,playback,,,2021-07-19 07:28:09
Cruzer,iOS,postPlay,,,2021-07-19 07:28:09
Cruzer,iOS,playback,,,2021-07-19 06:48:18
Cruzer,iOS,postPlay,,,2021-07-19 06:48:18
Cruzer,iOS,postPlay,,,2021-07-19 06:48:16
Cruzer,iOS,playback,,,2021-07-19 06:48:16
Cruzer,iOS,browseTitles,,,2021-07-19 06:47:00
Cruzer,iOS,playback,,,2021-07-19 06:47:00
Cruzer,iOS,browseTitles,,,2021-07-19 06:46:53
Cruzer,iOS,movieDetails,,,2021-07-19 06:46:52
Cruzer,iOS,movieDetails,,,2021-07-19 06:46:52
Cruzer,iOS,movieDetails,,,2021-07-19 06:46:31
Cruzer,iOS,browseTitles,,,2021-07-19 06:46:30
Cruzer,iOS,profilesGate,,,2021-07-19 06:45:26
