Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Wilhelmus,"Heroes: Season 2: ""The Line""",Apple TV 3,2016-12-28 06:54:18,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3278,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":4278,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":2439278,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":2440469,""mediaOffsetMs"":null}]"
Wilhelmus,"Heroes: Season 2: ""Fight or Flight""",Apple TV 3,2016-12-28 06:53:42,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3190,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":7811,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":9414,""mediaOffsetMs"":null}]"
Wilhelmus,"Heroes: Season 2: ""Fight or Flight""",Apple TV 3,2016-12-28 05:44:29,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":5708,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":8708,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":1543708,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1549340,""mediaOffsetMs"":null}]"
Wilhelmus,"Heroes: Season 2: ""The Kindness of Strangers""",Apple TV 3,2016-12-28 05:40:15,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":4672,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":60671,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":60672,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":73349,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":88349,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":160348,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":160349,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":176420,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":190420,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":200420,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":202420,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":210419,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":210420,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":210623,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":215967,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":237365,""mediaOffsetMs"":null}]"
Wilhelmus,"Heroes: Season 2: ""Fight or Flight""",Apple TV 3,2016-12-28 04:46:39,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":4679,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":5679,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":1376108,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":1967365,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":2756159,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":3198158,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":3198159,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3199630,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":3209296,""mediaOffsetMs"":null}]"
Wilhelmus,"Heroes: Season 2: ""The Kindness of Strangers""",Apple TV 3,2016-12-28 04:04:38,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":4199,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":2520901,""mediaOffsetMs"":null}]"
Wilhelmus,"Heroes: Season 2: ""Kindred""",Apple TV 3,2016-12-28 01:30:08,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":2567,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":841567,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":901090,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":2567090,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":2576093,""mediaOffsetMs"":null}]"
Wilhelmus,"Heroes: Season 2: ""Lizards""",Apple TV 3,2016-12-28 00:59:48,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":12811,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":1775734,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1829107,""mediaOffsetMs"":null}]"
Wilhelmus,Smokin' Aces,Apple TV 3,2016-12-27 09:36:46,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":5322,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":610321,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":610322,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":617970,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":742110,""mediaOffsetMs"":null}]"
Wilhelmus,Smokin' Aces,Apple TV 3,2016-12-27 07:49:40,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":2999,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":4999,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":916060,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":6417664,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":6420479,""mediaOffsetMs"":null}]"
Wilhelmus,Cocaine Cowboys 2,Apple TV 3,2016-12-27 07:48:21,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3228,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":4228,""mediaOffsetMs"":null}]"
Wilhelmus,Finders Keepers,Apple TV 3,2016-12-27 07:12:10,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3428,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":4428,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":332428,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":537428,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":1616553,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1923723,""mediaOffsetMs"":null}]"
Wilhelmus,From Dusk Till Dawn,Apple TV 3,2016-12-27 05:38:20,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":5224,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":886323,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3221040,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":4607936,""mediaOffsetMs"":null}]"
Wilhelmus,From Dusk Till Dawn,Apple TV 3,2016-12-27 04:25:50,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3352,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":3751116,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":4024411,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":4189351,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":4341267,""mediaOffsetMs"":null}]"
Wilhelmus,"Heroes: Season 2: ""Lizards""",Apple TV 3,2016-12-26 09:00:15,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3949,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":756949,""mediaOffsetMs"":null}]"
Wilhelmus,"Heroes: Season 2: ""Four Months Later""",Apple TV 3,2016-12-26 08:44:57,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":5313,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":917756,""mediaOffsetMs"":null}]"
Wilhelmus,The Blair Witch Project,Apple TV 3,2016-12-26 07:37:40,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":5132,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":11131,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":11132,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":11877,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":38876,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":38877,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":38878,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":38879,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":48876,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":48877,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":53080,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":3956080,""mediaOffsetMs"":null}]"
Wilhelmus,The Blair Witch Project,Apple TV 3,2016-12-26 06:59:06,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3385,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":4385,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":7385,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":2300324,""mediaOffsetMs"":null}]"
Wilhelmus,This Is England,Apple TV 3,2016-12-25 07:47:48,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3190,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":5715190,""mediaOffsetMs"":null}]"
Wilhelmus,The Girl Who Kicked the Hornets' Nest,Apple TV 3,2016-12-24 08:02:38,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3253,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":808131,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":1016319,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":3944533,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3947385,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":8231288,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":8235565,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":8767463,""mediaOffsetMs"":null}]"
Wilhelmus,DreamWorks Shrek the Halls,Apple TV 3,2016-12-24 07:31:52,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3117,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":7199,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":443989,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":445248,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":531167,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1829497,""mediaOffsetMs"":null}]"
Wilhelmus,"The Killing: Season 1: ""The Cage""",Apple TV 3,2016-12-24 06:40:23,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":8545,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":12545,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":2684545,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":2686545,""mediaOffsetMs"":null}]"
Wilhelmus,Trollhunters (Trailer),iPad Air Cellular,2016-12-24 06:33:30,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3412,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6412,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":19581,""mediaOffsetMs"":null}]"
Wilhelmus,"Dirk Gently's Holistic Detective Agency: Season 1: ""Watkin""",Apple TV 3,2016-12-23 08:52:13,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":5581,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6581,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":2487581,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":2494386,""mediaOffsetMs"":null}]"
Wilhelmus,"Heroes: Season 2: ""Four Months Later""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-23 02:16:09,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6519,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":528923,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":557374,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":1333443,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":1345525,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":1361525,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":1435597,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":1436587,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":1442775,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":1786775,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":2218275,""mediaOffsetMs"":null}]"
Wilhelmus,"Heroes: Season 1: ""How to Stop an Exploding Man""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-23 01:45:03,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6475,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":18475,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":28919,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":442919,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":443919,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":444185,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1858185,""mediaOffsetMs"":null}]"
Wilhelmus,"Dirk Gently's Holistic Detective Agency: Season 1: ""Rogue Wall Enthusiasts""",Apple TV 3,2016-12-22 07:49:26,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3429,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":1271429,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":1294429,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":1312429,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":1314429,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":1333429,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":2485429,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":2500022,""mediaOffsetMs"":null}]"
Wilhelmus,"Dirk Gently's Holistic Detective Agency: Season 1: ""Horizons""",Apple TV 3,2016-12-22 07:48:00,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3735,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":56232,""mediaOffsetMs"":null}]"
Wilhelmus,"Heroes: Season 1: ""How to Stop an Exploding Man""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-22 06:59:58,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6638,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":22696,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":69343,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":950747,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":950748,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":951285,""mediaOffsetMs"":null}]"
Wilhelmus,"Heroes: Season 1: ""Landslide""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-22 06:59:37,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6208,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":8945,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":11972,""mediaOffsetMs"":null}]"
Wilhelmus,"Heroes: Season 1: ""Landslide""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-22 06:41:38,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6686,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":522686,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":528701,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":664701,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":670409,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1074721,""mediaOffsetMs"":null}]"
Wilhelmus,"Dirk Gently's Holistic Detective Agency: Season 1: ""Lost & Found""",Apple TV 3,2016-12-21 08:23:46,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":2764,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":2486764,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":2487764,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":2491831,""mediaOffsetMs"":null}]"
Wilhelmus,"Dirk Gently's Holistic Detective Agency: Season 1: ""Horizons""",Apple TV 3,2016-12-21 07:30:42,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3453,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3174453,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":3182453,""mediaOffsetMs"":null}]"
Wilhelmus,"Heroes: Season 1: ""Landslide""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-20 08:41:58,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6860,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":8960,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":15000,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":1443728,""mediaOffsetMs"":null}]"
Wilhelmus,"Stephen Fry in America: Series 1: ""New World""",Apple TV 3,2016-12-20 08:25:29,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3256,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6256,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":3516256,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":7118961,""mediaOffsetMs"":null}]"
Wilhelmus,"Frequency: Season 1: ""Gray Line""",Apple TV 3,2016-12-19 07:59:55,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3104,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":2415104,""mediaOffsetMs"":null}]"
Wilhelmus,"Frequency: Season 1: ""Interference""",Apple TV 3,2016-12-19 07:58:29,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3174,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":49174,""mediaOffsetMs"":null}]"
Wilhelmus,"Frequency: Season 1: ""Interference""",Apple TV 3,2016-12-19 07:17:11,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3103,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":7103,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":2455103,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":2468040,""mediaOffsetMs"":null}]"
Wilhelmus,"Frequency: Season 1: ""Break, Break, Break""",Apple TV 3,2016-12-18 07:59:45,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":2668,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":10668,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":13668,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":2432668,""mediaOffsetMs"":null}]"
Wilhelmus,"Frequency: Season 1: ""Deviation""",Apple TV 3,2016-12-18 07:18:44,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3487,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":2445487,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":2459487,""mediaOffsetMs"":null}]"
Wilhelmus,"Frequency: Season 1: ""Seven Three""",Apple TV 3,2016-12-16 09:31:19,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3674,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":2432674,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":2448626,""mediaOffsetMs"":null}]"
Wilhelmus,"Frequency: Season 1: ""Bleed Over""",Apple TV 3,2016-12-16 08:50:14,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":2442,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":2431442,""mediaOffsetMs"":null}]"
Wilhelmus,"Frequency: Season 1: ""The Near-Far Problem""",Apple TV 3,2016-12-16 08:09:23,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3344,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":2428344,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":2450134,""mediaOffsetMs"":null}]"
Wilhelmus,"Heroes: Season 1: ""The Hard Part""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-16 06:49:05,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":11207,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":13260,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":17317,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":25238,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":27451,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":29231,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":31471,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":37279,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":78075,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":123660,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":166660,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":173124,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":390843,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":397443,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":2461153,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":2464503,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":2542206,""mediaOffsetMs"":null}]"
Wilhelmus,"Frequency: Season 1: ""Signal and Noise""",Apple TV 3,2016-12-15 08:08:07,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3424,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":12700,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":27196,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":2486196,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":2495196,""mediaOffsetMs"":null}]"
